animal,date,k,transform,lambda,Q_ratio,Cspec_ratio,Aspec_ratio,Deff_frac_ratio,Gpair_ratio,Oorg_ratio,top_share_ratio,WMI_ratio
Kin2,20110525,4,remove_pc1,0.01,3.5811676941104813,3.4160008345484445,1.0483509423919302,0.9442305615403628,0.8335646867811581,0.7870772522795895,1.039968876700187,2.8186556286329125
Kin2,20110525,5,broadband,0.01,3.10024088940585,3.234884011824818,0.9583777588541684,0.9696042432439952,0.742935780637199,0.7203536853636183,1.1134142444192467,2.2332699501984856
Kin2,20110525,5,state_zscore,0.01,2.292297054997284,2.297731763342654,0.9976347507432876,0.9350733189783356,0.8504764727375683,0.7952578580757058,1.139010448545874,1.8229672460303867
Kin2,20110525,5,highpass4,0.01,4.78951123849787,4.383118965911207,1.09271760035429,1.1935682673553742,0.7357635635016802,0.8781840416719161,0.9836592228187484,4.206072337057146
Kin2,20110525,5,delta,0.01,4.063139154471775,4.347721925237575,0.9345443945911396,0.8610143468519116,0.5451037627457277,0.4693421602470321,1.5782073590136756,1.907002508144083
Kin2,20110525,5,remove_pc1,0.01,3.3701857751346926,3.487929415645918,0.9662425392030416,0.9998728576458146,0.8011959015130081,0.8010940355799261,0.9257340205418751,2.699835723256709
Su,20110523,3,broadband,0.003,0.7556029525048986,0.7740351496905102,0.9761868731762612,0.9005258821820861,0.6139594843620158,0.5528864062791629,1.4298135633189275,0.4177626009843596
Su,20110523,3,state_zscore,0.003,0.698600968837988,0.7685149731857426,0.9090271409313752,0.8497407325070807,0.6051887650082338,0.5142535444831522,1.5395211622987746,0.3592580244042997
Su,20110523,3,highpass4,0.003,0.5642887937745122,0.4826436529261686,1.1691623630671326,0.9452616056984656,0.5158179851077678,0.4875829368511158,1.2310590682056564,0.2751375873007503
Su,20110523,3,delta,0.003,0.9365631928560758,0.9271939353053642,1.0101049599160998,1.3893906778164342,0.9250227535234504,1.2852179905135712,0.7344672214384602,1.2036878647114837
Su,20110523,3,remove_pc1,0.003,0.8752130041062012,0.8667001339691869,1.0098221631719708,0.895101944307142,0.6312743501023665,0.5650548981678558,1.4438598602755894,0.4945433949104117
Su,20110523,4,broadband,0.003,2.877437827724732,2.865790243096937,1.0040643535080251,0.4963164026131857,0.3144744328749401,0.156078819238312,2.3609699179083137,0.4491070985829308
Su,20110523,4,state_zscore,0.003,2.6234382423886724,2.608912850901697,1.0055676031807486,0.4976044103915513,0.2900446671577646,0.1443275055882532,2.349097234185101,0.3786342975887878
Su,20110523,4,highpass4,0.003,5.584816381658991,4.733587776620827,1.17982736250131,0.3833411707734004,0.3364868050595573,0.1289892458013316,2.0052747793878147,0.7203812530091147
Su,20110523,4,delta,0.003,2.031668095004004,2.314719199014801,0.8777168720373207,1.1290070639172076,0.9265992886643112,1.046137142322667,0.928202940646495,2.12540345505566
